movie_id,budget (in Million),original_language,runtime,title,rating,keywords,genres,cast,director,producer,spoken_languages,production_companies,production_countries
2122,40,en,98.0,The Whole Ten Yards,5.5,Hitman,"Comedy,Thriller,Crime","Bruce Willis,Matthew Perry,Amanda Peet,Kevin Pollak,Frank Collison",Howard Deutch,Arnold Rifkin,"English,עִבְרִית,Magyar","Cheyenne Enterprises,Franchise Pictures",United States Of America
37707,26,en,104.0,Splice,5.5,"Dna,Genetics,Gene Manipulation,Genetic Engineering,Biological Experiment","Horror,Thriller,Science Fiction","Adrien Brody,Sarah Polley,Delphine Chanéac,David Hewlett,Abigail Chu",Vincenzo Natali,Guillermo Del Toro,English,"Gaumont,Dark Castle Entertainment","Canada,France,United States Of America"
10658,37,en,110.0,Howard the Duck,5.1,"Duck,Physicist,Extraterrestrial,Anthropomorphism,Alien Invasion,Alternative Reality","Comedy,Fantasy,Science Fiction","Lea Thompson,Jeffrey Jones,Tim Robbins,Ed Gale,Holly Robinson Peete",Willard Huyck,Gloria Katz,"Português,English","Lucasfilm,Universal Pictures",United States Of America
13150,30,en,130.0,Pride and Glory,6.3,"Megacity,Brother In Law,Police","Thriller,Crime,Drama","Edward Norton,Jon Voight,Colin Farrell,Noah Emmerich,Jennifer Ehle",Gavin O'Connor,Greg O'Connor,English,"New Line Cinema,Solaris Film","United States Of America,Germany"
9042,30,en,97.0,The Cave,5.1,"Fall,Burned Alive,Violence,Diver,Swimwear","Action,Adventure,Horror,Thriller","Cole Hauser,Eddie Cibrian,Morris Chestnut,Lena Headey,Piper Perabo",Bruce Hunt,Tom Rosenberg,"Český,English","Lakeshore Entertainment,Cinerenta Medienbeteiligungs Kg","Germany,United States Of America"
17813,30,en,96.0,Alex & Emma,5.0,"Gambling,Sex,Casino,Based On Novel,Vandalism,Lie,Kiss,Love,Disappearance,Writer,Death,Fortune","Comedy,Romance","Luke Wilson,Kate Hudson,Sophie Marceau,David Paymer,Paul Wilson",Rob Reiner,,"English,Français","Epsilon Motion Pictures,Franchise Pictures",United States Of America
11208,30,en,114.0,Wicker Park,6.7,"Love Of One'S Life,Leave,Look Alike,Intrigue","Drama,Mystery,Romance,Thriller","Josh Hartnett,Rose Byrne,Matthew Lillard,Diane Kruger,Christopher Cousins",Paul Mcguigan,Tom Rosenberg,English,"Lakeshore Entertainment,Metro Goldwyn Mayer (Mgm)",United States Of America
58151,17,en,106.0,Fright Night,6.0,"Sunrise,Vampire,Suspicion,Remake,Suburbia","Horror,Comedy","Anton Yelchin,Colin Farrell,Toni Collette,Christopher Mintz Plasse,David Tennant",Craig Gillespie,Michael De Luca,English,Touchstone Pictures,"United Kingdom,United States Of America"
11400,30,en,135.0,The New World,6.4,"Chief,Colonialism,New World","Drama,History,Romance","Colin Farrell,Q'Orianka Kilcher,Christopher Plummer,Christian Bale,August Schellenberg",Terrence Malick,Sarah Green,English,"New Line Cinema,First Foot Films",United States Of America
10350,30,en,100.0,Wing Commander,4.0,"Fight,Pilot,Outer Space,Based On Video Game,Space Opera,Space Carrier","Action,Science Fiction","Freddie Prinze Jr.,Saffron Burrows,Matthew Lillard,Tchéky Karyo,Jürgen Prochnow",Christopher Roberts,Donna Burkons,English,"Carousel Picture Company, The,No Prisoners Productions","Luxembourg,United States Of America"
28902,0,en,100.0,In Dreams,5.4,"Based On Novel,Suicide Attempt,Dream,Kidnapping,Victim Of Murder,Suspense,Serial Killer,Hitchcockian","Drama,Thriller","Annette Bening,Aidan Quinn,Stephen Rea,Robert Downey Jr.,Paul Guilfoyle",Neil Jordan,Stephen Woolley,English,"Dreamworks Skg,Amblin Entertainment",United States Of America
14164,100,en,85.0,Dragonball Evolution,2.9,"Karate,Superhero,Revenge,Dragon,Duringcreditsstinger","Action,Adventure,Fantasy,Science Fiction,Thriller","Chow Yun Fat,Justin Chatwin,Joon Park,Jamie Chung,Emmy Rossum",James Wong,Stephen Chow,"English,日本語,हिन्दी","Ingenious Film Partners,Twentieth Century Fox Film Corporation",United States Of America
76640,30,en,107.0,The Last Stand,5.7,"Sheriff,Small Town,Hostage,Prisoner,Fbi,Border,Escape,Car Chase,Convoy,Machine Gun,Neo Western","Action,Crime,Thriller","Arnold Schwarzenegger,Forest Whitaker,Rodrigo Santoro,Johnny Knoxville,Jaimie Alexander",Kim Jee Woon,Lorenzo Di Bonaventura,English,Di Bonaventura Pictures,United States Of America
11058,25,en,102.0,Godsend,4.7,"Schizophrenia,Clone,Loss Of Son,Nightmare,Doctor","Drama,Horror,Science Fiction,Thriller","Greg Kinnear,Rebecca Romijn,Robert De Niro,Cameron Bright,Zoie Palmer",Nick Hamm,Cathy Schulman,English,"Lions Gate Films,2929 Productions","Canada,United States Of America"
14844,23,en,111.0,Chasing Liberty,6.1,"Venice,Berlin,Usa President,Undercover,Prague,Romantic Comedy,Travel,Lying,Young Adult,Secret Service Agent,Overprotective Father","Comedy,Romance","Mandy Moore,Stark Sands,Tony Jayawardena,Jeremy Piven,Annabella Sciorra",Andy Cadiff,David Parfitt,"English,Français,עִבְרִית,Italiano,Español,Deutsch","Alcon Entertainment,Etic Films","United Kingdom,United States Of America"
57089,30,en,86.0,Hoodwinked Too! Hood VS. Evil,4.8,"Witch,Wolf,Little Red Riding Hood,Sequel,Computer Animation,Goat,Aftercreditsstinger,Duringcreditsstinger","Comedy,Animation,Family","Hayden Panettiere,Bill Hader,Joan Cusack,Patrick Warburton,Glenn Close",Mike Disa,,English,Hw Two,United States Of America
1947,30,en,108.0,An Unfinished Life,6.7,"Loss Of Son,Sheriff,Wyoming,Grandfather Granddaughter Relationship,Violence Against Women",Drama,"Robert Redford,Jennifer Lopez,Morgan Freeman,Becca Gardner,Josh Lucas",Lasse Hallström,"Alan Ladd, Jr.","English,Français","Miramax Films,Revolution Studios","United States Of America,Germany"
8054,30,en,123.0,The Imaginarium of Doctor Parnassus,6.3,"Circus,Immortality,Elderly,Aftercreditsstinger,Duringcreditsstinger","Adventure,Fantasy,Mystery","Christopher Plummer,Heath Ledger,Johnny Depp,Jude Law,Colin Farrell",Terry Gilliam,,"English,Pусский,Français","Infinity Features Entertainment,Davis Films","Canada,France,United Kingdom"
46829,30,en,134.0,Barney's Version,7.2,"Suicide,Jealousy,Canada,Independent Film,Politically Incorrect","Comedy,Drama","Paul Giamatti,Dustin Hoffman,Rosamund Pike,Minnie Driver,Rachelle Lefevre",Richard J. Lewis,Robert Lantos,English,Serendipity Point Films,"Canada,Italy"
146238,30,en,91.0,Runner Runner,5.5,"Gambling,Casino,Gambling Debts,Dirty Cop,Puerto Rico","Crime,Thriller,Drama","Ben Affleck,Gemma Arterton,Justin Timberlake,Anthony Mackie,David Costabile",Brad Furman,Leonardo Dicaprio,English,"Double Feature Films,Regency Enterprises",United States Of America
9989,30,en,108.0,Antitrust,5.8,"Technology,Garage,Hacker,Male Friendship,Microchip,Minidisc,Computer,Company,Friendship Bracelet,Suspense,Business Start Up,Computer Expert,Childhood Friends,Betrayal By Friend","Action,Crime,Drama","Ryan Phillippe,Rachael Leigh Cook,Tim Robbins,Claire Forlani,Richard Roundtree",Peter Howitt,Nick Wechsler,English,"Industry Entertainment,Epsilon Motion Pictures","Canada,United States Of America"
9665,18,en,122.0,Glory,7.4,"War,Racism,Battle,Union Soldier,Confederate Soldier,American Civil War",War,"Matthew Broderick,Denzel Washington,Cary Elwes,Morgan Freeman,Jihmi Kennedy",Edward Zwick,Freddie Fields,English,"Tristar Pictures,Freddie Fields Productions",United States Of America
311,30,en,229.0,Once Upon a Time in America,8.2,"Life And Death,Corruption,Street Gang,Rape,Sadistic,Lovesickness,Sexual Abuse,Money Laundering,Opium","Drama,Crime","Robert De Niro,James Woods,Elizabeth Mcgovern,Joe Pesci,Burt Young",Sergio Leone,Arnon Milchan,"English,Français,Italiano","Warner Bros.,The Ladd Company","United States Of America,Italy"
102362,0,en,118.0,Dead Man Down,5.9,"Revenge,New York City,Mysterious Woman,Crime Lord","Thriller,Action,Crime,Drama","Colin Farrell,Noomi Rapace,Terrence Howard,Dominic Cooper,Isabelle Huppert",Niels Arden Oplev,Neal H. Moritz,"English,Français,shqip,Español","Original Film,Wwe Studios",United States Of America
11162,0,en,138.0,The Merchant of Venice,6.7,"Venice,Shakespeare,Jew,Ship,Salesperson,Meat,Money,Suitor,Falling In Love,Credit,16Th Century","Drama,Romance","Al Pacino,Jeremy Irons,Joseph Fiennes,Lynn Collins,Zuleikha Robinson",Michael Radford,Cary Brokaw,English,Movision,"United Kingdom,Italy,Luxembourg,United States Of America"
6016,0,en,108.0,The Good Thief,6.0,"Casino,Monte Carlo,Painting,Caper,Independent Film,Heist Movie","Crime,Drama,Thriller","Nick Nolte,Tchéky Karyo,Nutsa Kukhianidze,Marc Lavoine,Saïd Taghmaoui",Neil Jordan,Stephen Woolley,English,"Fox Searchlight Pictures,Alliance Atlantis Communications","Canada,France,Ireland,United Kingdom"
17186,0,en,80.0,Supercross,5.4,Sport,"Action,Adventure,Drama,Romance","Steve Howey,Mike Vogel,Cameron Richardson,Sophia Bush,Channing Tatum",Steve Boyum,Richard Gabai,English,Tag Entertainment,United States Of America
13967,30,en,92.0,Miss Potter,6.3,"Loss Of Lover,Mountain Lake,Author,Rabbit","Drama,Family,Romance","Ewan Mcgregor,Renée Zellweger,Emily Watson,Barbara Flynn,Bill Paterson",Chris Noonan,David Kirschner,English,Bbc Films,"United Kingdom,United States Of America"
2008,0,zh,98.0,The Promise,5.0,"Servant,Emperor,Battle Assignment","Fantasy,Drama,Action,Thriller,Romance","Cecilia Cheung,Liu Ye,Hong Chen,Cheng Qian,Jang Dong Gun",Chen Kaige,Dong Ju Kim,"English,Deutsch,普通话",,"China,Japan,South Korea"
9053,21,en,87.0,DOA: Dead or Alive,5.0,"Competition,Martial Arts,Kung Fu,Assassin,Fight,Island,Karate,Nerd,Wrestling,Bikini,Ninja,Tournament,Explosion,Violence,Based On Video Game,Swimsuit","Adventure,Action,Thriller","Jaime Pressly,Devon Aoki,Holly Valance,Sarah Carter,Natassia Malthe",Corey Yuen Kwai,Paul W.S. Anderson,English,"Impact Pictures,Constantin Film Produktion","Germany,United Kingdom,United States Of America"
4512,30,en,160.0,The Assassination of Jesse James by the Coward Robert Ford,7.0,"Killing,Admiration,Hold Up Robbery,To Shoot Dead,Idol,Missouri,Media,Jesse James,Cowardliness,Family,Coward","Action,Drama,Western","Brad Pitt,Casey Affleck,Sam Shepard,Mary Louise Parker,Paul Schneider",Andrew Dominik,David Valdes,English,"Plan B Entertainment,Virtual Studios","Canada,United Kingdom,United States Of America"
76349,30,zh,125.0,1911,5.0,"Martial Arts,Sword,Revolution,Blood,Gunfight,Extreme Violence,Brutality,Combat","Adventure,Drama,Action,History,War","Jackie Chan,Li Bingbing,Joan Chen,Jaycee Chan,Sun Chun",Jackie Chan,,"Français,普通话,English",Variance Films,"China,Hong Kong"
31203,0,fr,91.0,Little Nicholas,5.9,,Comedy,"Maxime Godart,Valérie Lemercier,Kad Merad,Sandrine Kiberlain,François Xavier Demaison",Laurent Tirard,,Français,"Fidélité Productions,Wild Bunch","Belgium,France"
265208,30,en,92.0,Wild Card,5.4,"Gambling,Bodyguard,Remake","Thriller,Crime,Drama","Jason Statham,Michael Angarano,Milo Ventimiglia,Dominik García Lorido,Anne Heche",Simon West,Steve Chasman,English,"Current Entertainment,Lionsgate",United States Of America
45610,30,en,129.0,Machine Gun Preacher,6.4,"Underage Soldier,Duringcreditsstinger","Action,Thriller,Crime","Gerard Butler,Michelle Monaghan,Kathy Baker,Richard Goteri,Peter Carey",Marc Forster,Marc Forster,"العربية,English","Mpower Pictures,Relativity Media",United States Of America
50135,0,de,93.0,Animals United,5.5,"Dam,Shark,Animal,Hoover Dam,Crane The Bird","Animation,Family,Comedy","Christoph Maria Herbst,Ralf Schmitz,Thomas Fritsch,Bastian Pastewka,Oliver Kalkofe",Reinhard Klooss,,Deutsch,"Constantin Film Produktion,Ambient Entertainment Gmbh",Germany
1874,30,en,140.0,Goodbye Bafana,7.0,"Jail Guard,Prison Cell,South Africa,Apartheid,Nelson Mandela,Escape,Xenophobia","History,Drama","Joseph Fiennes,Dennis Haysbert,Diane Kruger,Shiloh Henderson,Patrick Lyster",Bille August,Andro Steinborn,"English,",Film Afrika,"Belgium,South Africa"
271331,27,en,110.0,United Passions,3.0,Soccer,Drama,"Tim Roth,Sam Neill,Thomas Kretschmann,Gérard Depardieu,Jemima West",Frédéric Auburtin,,English,"Thelma Films,Leuviah Films",France
215211,30,en,103.0,Grace of Monaco,5.8,"Monaco,Prince","Romance,Drama","Nicole Kidman,Milo Ventimiglia,Paz Vega,Tim Roth,Parker Posey",Olivier Dahan,Pierre Ange Le Pogam,"Français,English","Gaumont,Tf1 Films Productions","Belgium,France,Italy,Switzerland,United States Of America"
367961,30,ru,85.0,Savva. Heart of the Warrior,6.4,"Village,Creature,Battle,Monkey,Hyena","Fantasy,Adventure,Animation","Maksim Chukharyov,Konstantin Khabenskiy,Mikhail Galustyan,Fyodor Bondarchuk,Natalya Ionova",Maksim Fadeev,,Pусский,Art Pictures Studio,Russia
10955,30,en,110.0,Ripley's Game,6.6,"Berlin,Male Nudity,Villa,Milan,Hitman,Assignment,Greed,Insult,Performance,Russian Mafia,Party,Woman Director","Crime,Thriller","John Malkovich,Ray Winstone,Uwe Mansshardt,Hanns Zischler,Paolo Paoloni",Liliana Cavani,,English,"Mr. Mudd Production,Cattleya","United Kingdom,United States Of America,Italy"
223702,19,en,83.0,Sausage Party,5.6,"Supermarket,Party,Sausage,Food,Anthropomorphism,Sex Scene,Musical Number,Adult Animation,Grocery Store,Gum","Adventure,Animation,Comedy,Fantasy","Seth Rogen,Kristen Wiig,Jonah Hill,Bill Hader,Michael Cera",Conrad Vernon,Conrad Vernon,English,"Columbia Pictures,Sony Pictures Animation","Canada,United States Of America"
254470,29,en,115.0,Pitch Perfect 2,6.8,"Music,Sequel,Singer,Male Female Relationship,Audition,Group Of Friends,Duringcreditsstinger,Singing Competition,Female Musician,Singing Contest,Woman Director,Acapella","Comedy,Music","Anna Kendrick,Rebel Wilson,Hailee Steinfeld,Brittany Snow,Skylar Astin",Elizabeth Banks,Elizabeth Banks,English,"Universal Pictures,Gold Circle Films",United States Of America
69,28,en,136.0,Walk the Line,7.3,"Germany,Prison,Music Record,Adultery,Country Music,Guitar,Loss Of Brother,Concert,Marriage,Single,Accident,1960S","Drama,Music,Romance","Joaquin Phoenix,Reese Witherspoon,Ginnifer Goodwin,Robert Patrick,Tyler Hilton",James Mangold,James Keach,"English,Pусский","Tree Line Films,Konrad Pictures","Germany,United States Of America"
4967,30,en,127.0,Keeping the Faith,5.9,"Love Triangle,Rabbi,Priest,Catholicism",Comedy,"Ben Stiller,Edward Norton,Jenna Elfman,Anne Bancroft,Eli Wallach",Edward Norton,Edward Norton,"עִבְרִית,English,Español","Spyglass Entertainment,Touchstone Pictures",United States Of America
9449,29,en,86.0,The Borrowers,5.8,"Dwarves,Household,Lawyer,Little People,Child'S Point Of View,Real Estate","Adventure,Fantasy,Action,Comedy,Family","John Goodman,Jim Broadbent,Celia Imrie,Tom Felton,Hugh Laurie",Peter Hewitt,Tim Bevan,English,"Working Title Films,Polygram Filmed Entertainment","United Kingdom,United States Of America"
11499,0,en,122.0,Frost/Nixon,7.2,"Camera,Lie,Scandal,Watergate Scandal,Richard Nixon,Reporter,Writer","Drama,History","Michael Sheen,Frank Langella,Kevin Bacon,Sam Rockwell,Mark Simich",Ron Howard,Brian Grazer,"English,Español","Imagine Entertainment,Universal Pictures",United States Of America
4912,30,en,113.0,Confessions of a Dangerous Mind,6.6,"Microfilm,Biography,Silencer,Intrigue","Comedy,Crime,Drama,Romance,Thriller","Sam Rockwell,Drew Barrymore,Julia Roberts,Rutger Hauer,Brad Pitt",George Clooney,Andrew Lazar,English,"Miramax Films,Allied Filmmakers",United States Of America
12771,29,en,100.0,Serving Sara,5.0,"Wealth,Falling In Love,Divorce,Pretty Woman,Winery","Comedy,Romance","Matthew Perry,Elizabeth Hurley,Vincent Pastore,Bruce Campbell,Cedric The Entertainer",Reginald Hudlin,Dan Halsted,"Español,English",Paramount Pictures,"Germany,United States Of America"
323676,29,en,91.0,The Boss,5.5,"Business Woman,Ex Con,Duringcreditsstinger,Girl Scouts",Comedy,"Melissa Mccarthy,Peter Dinklage,Kristen Bell,Kathy Bates,Kristen Schaal",Ben Falcone,Will Ferrell,English,Universal Pictures,United States Of America
12506,0,en,157.0,Cry Freedom,6.9,"Journalist,1970S,Male Friendship,South Africa,Apartheid",Drama,"Denzel Washington,Kevin Kline,Penelope Wilton,Kate Hardie,John Matshikiza",Richard Attenborough,Richard Attenborough,English,Universal Pictures,United Kingdom
24071,0,en,112.0,Mumford,6.3,,"Comedy,Drama,Romance","Loren Dean,Hope Davis,Jason Lee,Alfre Woodard,Zooey Deschanel",Lawrence Kasdan,Jon Hutman,English,Touchstone Pictures,United States Of America
11249,12,en,87.0,Seed of Chucky,4.9,"Baby,Puppet,Filmdreh,Murder,Killer Doll,Body Possession,Killer Toys,Spectacle,Toy Comes To Life","Drama,Horror,Comedy","Brad Dourif,Jennifer Tilly,Billy Boyd,Redman,Hannah Spearritt",Don Mancini,David Kirschner,English,Rogue Pictures,"Romania,United States Of America"
9667,29,en,103.0,The Jacket,6.8,"Smoking,Medicine,Psychology,Hallucination,Human Experimentation,Time Travel,War,Love,Psychologist,Soldier,Psychiatrist,Medical Experiment,Dead,Wrongful Arrest,Iraq Veteran,Near Death Experience,Truck Stop,Murder Of A Police Officer","Drama,Mystery,Thriller,Fantasy","Adrien Brody,Keira Knightley,Kris Kristofferson,Jennifer Jason Leigh,Kelly Lynch",John Maybury,George Clooney,English,"Section Eight,Mandalay Pictures","Germany,United States Of America"
812,28,en,90.0,Aladdin,7.4,"Magic,Musical,Cartoon,Princess,Love,Comedy,Animation,Monkey,Arab,Aftercreditsstinger,Genie,Animal Sidekick","Animation,Family,Comedy,Adventure,Fantasy,Romance","Scott Weinger,Robin Williams,Linda Larkin,Jonathan Freeman,Frank Welker",Ron Clements,Ron Clements,English,Walt Disney Pictures,United States Of America
277216,28,en,147.0,Straight Outta Compton,7.7,"Brother Brother Relationship,Aids,Police Brutality,Rap Music,Hip Hop,Wife Husband Relationship,Vandalism,Drug Dealer,Nightclub,Freedom Of Speech,Protest,Rapper,Recording Contract,From Rags To Riches,Assault,Terminal Illness,Road Trip,Based On True Story,Feud,Gang,Marijuana,Police Chase,Hospital,Racism,Los Angeles,Gangster,Racial Slur,Mother Son Relationship,No Opening Credits,Wrongful Arrest,Death Of Brother,Milwaukee Wisconsin,Police Raid,Police Harassment,Detroit Michigan,Duringcreditsstinger,Gangster Rap,Record Company,1980S,Music Tour,Reference To Rodney King,Intimidation By Police,Los Angeles Riots,Compton California","Drama,Music","O'Shea Jackson Jr.,Corey Hawkins,Jason Mitchell,Neil Brown Jr.,Aldis Hodge",F. Gary Gray,Ice Cube,English,"New Line Cinema,Universal Pictures",United States Of America
87,28,en,118.0,Indiana Jones and the Temple of Doom,7.1,"Riddle,Treasure,Heart,Skeleton,Treasure Hunt,Torture,Violence,Monkey,Cult Film,Archaeologist,Thuggee,Conveyor Belt,Mine Car,Rope Bridge,Belching,Child Driving A Car,Eating Brains,Splits,Indiana Jones,Archeology ","Adventure,Action","Harrison Ford,Kate Capshaw,Jonathan Ke Quan,Amrish Puri,Roshan Seth",Steven Spielberg,Robert Watts,"English,","Lucasfilm,Paramount Pictures",United States Of America
14444,30,en,79.0,The Rugrats Movie,5.7,"Brother Brother Relationship,Baby,Home,Pregnancy And Birth,Sequel,Kids And Family,Comedy,Pregnancy,Aftercreditsstinger","Animation,Family","Whoopi Goldberg,David Spade,E.G. Daily,Tara Strong,Christine Cavanaugh",Norton Virgien,,English,"Nickelodeon Movies,Paramount Animation",United States Of America
