movie_id,title,tags
10269,Yentl,studies music disguise unhappiness boys'-school woman-director jewish girl disguis boy enter religi train en music drama romance barbra-streisand mandy-patinkin amy-irving nehemiah-persoff steven-hill English united-artists barwood-films United-Kingdom United-States-of-America barbra-streisand
36819,Time Bandits,treasure map magic time-travel titanic cage steampunk minotaur independent-film good-vs-evil tank burglary young histori buff kevin scarc believ six dwarf emerg closet one night former employe suprem theyv purloin map chart hole fabric time use steal treasur differ histor era take kevin various drop napoleon robin hood king agamemnon suprem catch en family fantasy science-fiction adventure comedy sean-connery john-cleese shelley-duvall michael-palin ian-holm English handmade-films-ltd. United-Kingdom terry-gilliam
17130,Crossroads,dancing women sex karaoke dream pop-singer virgin motel graduation kiss friendship high-school road-trip unfaithful-boyfriend hospital singing teenager girl rebellious-daughter on-the-road father-daughter-relationship chick-flick pop-music audition teenage-pregnancy mother-daughter-estrangement implied-rape woman-director journey song-writing three friend get togeth buri box make pact open midnight high school graduat littl town georgia live thing soon chang one littl miss perfect one engag prom queen pregnant outcast night graduat open box strike convers sudden one bring topic go lo angel record contract audit decid go togeth leav littl money set road guy name ben one tell rumor might homicid maniac scare reach la luci fall love ben father wish stay goe audit en action adventure comedy drama family music romance britney-spears zoe-saldana taryn-manning anson-mount dan-aykroyd English paramount-pictures mtv-films United-States-of-America tamra-davis
57214,Project X,vandalism high-school swimming-pool party teen-movie teenager dog high-school-student fake-documentary sex-doll lime underwater-photography bouncy-castle flash-grenade three high school senior throw parti make name night progress thing spiral control word parti spread en comedy crime oliver-cooper jonathan-daniel-brown thomas-mann dax-flame kirby-bliss-blanton English silver-pictures green-hat-films United-States-of-America todd-phillips nima-nourizadeh
11202,Patton,general world-war-ii normandy biography historical-figure d-day dead-soldier tank steel-helmet destiny allies patton tell tale gener georg patton famou tank command world war ii film begin patton career north africa progress invas germani fall third reich side plot also speak patton numer fault temper habit toward insubordin en drama history war george-c.-scott karl-malden stephen-young michael-strong carey-loftin English twentieth-century-fox-film-corporation United-States-of-America frank-mccarthy franklin-j.-schaffner
9357,One Hour Photo,sexual-abuse hotel-room cheating supermarket penalty nudity knife birthday-party photography stalker photo-lab suspense sitting-on-a-toilet imagination voyeurism unfaithful-husband sy photo guy parrish lovingli develop photo yorkin famili sinc son babi yorkin live becom fuller sy seem loneli eventu believ he part famili uncl sy pictureperfect fantasi collid ugli dose realiti happen next spinetingl element best psycholog thriller en horror thriller robin-williams connie-nielsen michael-vartan erin-daniels eriq-la-salle English fox-searchlight-pictures catch-23-entertainment United-States-of-America christine-vachon mark-romanek
13812,Quarantine,quarantine remake tv-reporter found-footage virus televis report cameraman trap insid build quarantin cdc outbreak mysteri viru turn human bloodthirsti killer en horror science-fiction thriller jennifer-carpenter steve-harris jay-hernandez johnathon-schaech columbus-short English vertigo-entertainment screen-gems United-States-of-America doug-davison john-erick-dowdle
9030,The Eye,sister-sister-relationship blindness-and-impaired-vision eye-operation eyesight dying-and-death eye classical-music sister eye-specialist remake violinist sydney well accident blind sister helen five year old submit cornea transplant recov oper realiz see dead peopl en drama horror thriller jessica-alba alessandro-nivola parker-posey rade-serbedzija fernanda-romero Español English paramount-vantage vn-productions United-States-of-America paula-wagner david-moreau
19084,Johnson Family Vacation, aaa cant help roadsid emerg johnson famili vacat even onboard navig system meltdown nate johnson famili crosscountri trek annual famili reuniongrudg match reluctantli along ride nate wife who kid rapperwannab son teenag daughter who fashion next lolita youngest whose imaginari dog nate cant seem keep track johnson surviv obstacl road throw make caruthersvil missouri find missouri en comedy family cedric-the-entertainer vanessa-williams steve-harvey shari-headley shad-moss English fox-searchlight-pictures bird-and-a-bear-entertainment United-States-of-America paul-hall christopher-erskin
8386,How High,carpet pimp harvard-university joint cannabis teen-movie university person-on-fire cult-film dove dean weed+ marijuana-joint smoke drug-deal canon pot-head smoke-ring pill-bottle doves baby-powder grave-robbing corpse-in-coffin pillbox pot multiplatinum rap superstar redman method man star jamal sila two regular guy smoke someth magic ace colleg entranc exam wind harvard ivi leagu way strang sila jamal take stride suppli supernatur smoke run dri that start live wit reli natur resourc make grade en comedy method-man redman obba-babatundé mike-epps anna-maria-horsford English universal-pictures jersey-films United-States-of-America danny-devito jesse-dylan
10437,The Muppet Christmas Carol,holiday future musical past scrooge christmas-carol charles-dickens christmas retel classic dicken tale ebenez scroog miser extraordinair held account dastardli way nighttim visit ghost christma past present futur en comedy family fantasy drama michael-caine don-austen meredith-braun don-austen ed-sanders English walt-disney-pictures jim-henson-company -the United-States-of-America martin-g.-baker brian-henson
1360,Frida,painter love-of-one's-life disabled woman-director frida chronicl life frida kahlo share unflinchingli openli diego rivera young coupl took art world storm complex endur relationship mentor husband illicit controversi affair leon trotski provoc romant entangl women frida kahlo live bold uncompromis life polit artist sexual revolutionari en drama romance salma-hayek alfred-molina mía-maestro patricia-reyes-spíndola diego-luna English Français Pусский miramax-films lions-gate-films Mexico United-States-of-America Canada salma-hayek julie-taymor
101267,Katy Perry: Part of Me,woman-director give fan unpreced access real life music sensat kati perri part expos hard work dedic phenomen talent girl remain true vision order achiev dream featur rare behindthescen interview person moment kati friend allaccess footag rehears choreographi kati signatur style kati perri part reveal singer unwav belief anyth en documentary music katy-perry russell-brand shannon-woodward rachael-markarian mia-moretti English paramount-pictures imagine-entertainment United-States-of-America brian-grazer dan-cutforth
222935,The Fault in Our Stars,amsterdam based-on-novel support-group cancer teenager star-crossed-lovers teen-drama oxygen-tank based-on-young-adult-novel despit tumorshrink medic miracl bought year hazel never anyth termin final chapter inscrib upon diagnosi patient name augustu water suddenli appear cancer kid support group hazel stori complet rewritten en romance drama shailene-woodley ansel-elgort nat-wolff laura-dern sam-trammell English fox-2000-pictures temple-hill-entertainment United-States-of-America wyck-godfrey josh-boone
10220,Rounders,gambling law compulsive-gambling roulette gain young man reform gambler must return play big stake poker help friend pay loan shark en drama crime matt-damon john-turturro gretchen-mol goran-visnjic edward-norton Pусский English עִבְרִית miramax-films spanky-pictures United-States-of-America ted-demme john-dahl
